"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Panama","PAN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.26482","13.55134","10.38052","10.08778","","9.39577","","","11.9181","","","","6.25014","","","","","","","","","","","",
"Peru","PER","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.88182","8.53039","8.24191","7.34666","6.6149","6.88294","7.35782","6.90613","7.48823","7.6265","8.60098","9.63857","8.81718","8.24434","9.07666","10.99138","12.22761","12.56451","11.48576","11.69517","11.22288","","","","",
"Philippines","PHL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.48937","","","12.0753","11.36434","10.81386","11.47354","9.0319","8.37287","","8.73217","9.0567","","","","","","","","","","","","","","",
"Palau","PLW","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4031","22.79374","22.56997","23.53902","24.82351","24.114","25.11956","25.75358","26.77388","25.70863","25.82864","26.41847","25.9964","23.84992","23.08263","","","","","","",
"Pre-demographic dividend","PRE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.56538","9.23671","10.088385","10.67458","","","","","","","","","",
"Puerto Rico","PRI","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.32814","18.54029","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.67573","19.60965","20.90474","22.03138","21.84028","21.78473","21.67935","20.76202","19.2106","18.97337","21.35387","21.00495","20.76488","20.89649","23.85649","23.83291","22.50957","","","","","","","",
"Paraguay","PRY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.81172","10.17672","9.17988","9.45778","8.23651","","","7.20452","","","7.94887","8.63235","10.74841","","","","11.67423","","","","","","",
"West Bank and Gaza","PSE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.58362","20.18979","19.733","19.2106","18.80568","21.314905","21.91087","20.76488","20.05662","21.697075","21.13702","19.76064","20.295035","","","","","","",
"French Polynesia","PYF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.21809","","","","","","","","","","","","","",
"Romania","ROU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.27658","9.86897","10.5907","36.22043","18.78327","18.37564","17.54821","13.78714","11.79305","11.08503","10.62756","9.01498","8.65312","7.82649","","","","","","",
"Russian Federation","RUS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.45708","","","","","8.09966","","8.49158","7.38939","","7.64487","6.33984","7.22609","6.54429","","5.54209","5.47035","","4.25557","","","","",
"South Asia","SAS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.57923","9.293735","10.227995","8.86259","9.79172","10.125075","9.17222","","","","","","","",
"Saudi Arabia","SAU","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.66133","","","","","","","","","","","","","","","",
"Sudan","SDN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.18104","","","","","","","13.02792","13.19144","","13.28715","17.27722","16.7507","14.63009","14.49724","15.07399","14.66828","13.74234","11.80185","","10.90433","","","","",
"Singapore","SGP","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.46673","10.50974","10.86314","","","","","","","17.51811","","","","","",
"Solomon Islands","SLB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70711","7.625","6.14009","","","5.66124","4.75965","12.36935","","","","",
"El Salvador","SLV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.28548","9.34236","9.41027","","11.46851","10.57389","","9.38201","9.93257","9.51253","10.45021","","11.36629","","11.52723","12.46292","13.16348","13.55766","16.15496","16.03698","16.10453","","","","",
"San Marino","SMR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.49764","16.08418","","","","","","","","","","","",
"Somalia","SOM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.20207","53.22308","54.79301","51.10212","48.06522","","","","43.65488","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.38055","9.49074","11.14255","","","","","","","","","","",
"South Sudan","SSD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.41334","","","","","4.57838","","","","","","",
"Sub-Saharan Africa","SSF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.38055","9.49074","11.14255","","","","","","","","","","",
"Small states","SST","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.35551","11.943535","12.862605","11.427635","13.2024","","","16.43938","14.755175","19.17284","17.502885","","","14.898435","","","","","","","","",
"Sao Tome and Principe","STP","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.15703","17.50715","11.87365","","","","","","","","",
"Suriname","SUR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.39578","","10.01457","10.54801","10.52031","11.03804","12.5474","11.59984","14.30109","14.91948","15.18528","15.18246","18.25192","21.57581","19.47233","18.47706","20.03757","19.88464","21.6772","20.8158","","","","","","",
"Slovenia","SVN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.65302","27.4273","28.38557","","","","","","","30.41403","30.00851","29.89206","28.4376","27.30189","24.55179","23.5703","","","","","","",
"Sweden","SWE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.35308","21.30818","21.72499","20.64739","22.2216","21.81375","23.52314","23.57448","23.09714","23.66173","24.76819","26.74402","26.15131","25.6905","22.04928","22.22538","21.88263","21.33574","21.74093","","","","","","",
"Eswatini","SWZ","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.92192","9.08873","7.30044","7.99377","9.00321","9.98046","12.14853","11.88632","","9.97787","","13.19017","14.74651","","","16.46033","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.61042","","","","14.4642","15.40933","","","","","","","","8.68979","10.2706","12.8518","15.84963","","14.19805","","","","","","",
"Syrian Arab Republic","SYR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94","9.8574","11.12299","12.56604","","13.17415","","","","","17.94693","","17.74459","","","16.88861","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.1969","16.51217","11.63794","14.12687","","9.67709","","","","","","","","","","15.64521","","","5.7043","","","","",
"Chad","TCD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2653","9.36695","","","","","","5.554","6.20604","","","","9.47322","7.08025","5.8851","6.30003","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.19945","12.38303","14.92751","11.00235","12.512775","10.691165","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.27981","7.95161","10.25412","9.96597","9.32211","8.92471","7.38837","7.43245","6.32811","8.28509","8.33318","9.90917","10.56538","10.67254","14.86801","12.76128","14.24541","16.09805","16.16121","","","","","","",
"Thailand","THA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.34082","12.73274","","17.47133","16.29806","","","13.3991","","","","18.93508","22.18502","18.36191","32.44923","27.53315","23.31561","","","","","","","","","",
"Tajikistan","TJK","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.668335","10.38052","10.08778","","9.699475","9.95862","","11.21729","12.92352","15.292355","13.68048","13.039845","13.90573","14.41983","14.320055","15.18748","15.2222","","","","","","",
"Timor-Leste","TLS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.27376","3.78204","4.24855","8.34206","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.670685","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23848","","","","10.78056","9.09437","9.667","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.57923","9.293735","10.227995","8.86259","9.79172","10.125075","9.17222","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.38055","9.49074","11.14255","","","","","","","","","","",
"Trinidad and Tobago","TTO","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.40992","11.35551","15.44614","11.18501","","","","8.57427","10.36225","15.09929","","","","","","","","","","","","","",
"Tunisia","TUN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.90708","","14.41189","14.18801","14.65381","14.16722","18.56868","19.32801","18.87208","","","17.43237","","","","","","","","","","","","","","",
"Turkiye","TUR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.27685","13.20414","14.60988","14.38743","12.99947","","","","","","",
"Tuvalu","TUV","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.96372","9.566","7.43929","9.15968","8.71012","7.99235","","","","","9.52422","","","","","","","","",
"Uganda","UGA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.31745","","","","","","4.23554","6.91598","5.78683","5.16447","5.61796","","","","","","","","",
"Ukraine","UKR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.10102","","","","","","","","","","","","","","28.1313","32.38915","32.34896","27.03674","","26.25312","30.31566","","","","","",
"Upper middle income","UMC","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.52084","","14.838285","","13.59129","","","","","","","","","","",
"Uruguay","URY","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14943","7.25549","9.62552","6.97918","5.84956","7.3601","8.33481","8.7376","","","","","12.03765","","","","","12.39083","12.64033","","","","","",
"United States","USA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.05341","20.85277","20.5226","19.71867","19.7888","19.76064","19.85908","","","","","","",
"Uzbekistan","UZB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.71599","","21.62945","","","19.70466","","15.82358","","20.06391","","17.31536","15.78195","17.52392","","17.38823","18.2446","16.7271","17.94852","17.84389","17.50517","","","","",
"Venezuela, RB","VEN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.91899","8.93013","","17.55981","","","","","","17.91013","","","","","","","",
"British Virgin Islands","VGB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.03613","","","8.54494","8.19744","8.21172","7.37639","","8.52347","11.29099","","","","","7.38379","","6.24826","","","","","",
"Virgin Islands (U.S.)","VIR","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.02041","19.2398","19.59413","17.58757","20.85711","21.14295","","","","","","","","","",
"Vanuatu","VUT","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7337","11.26058","13.2647","12.93053","","","","","","","16.71592","16.15883","","","","","","13.5286","","","","","","","",
"World","WLD","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.16503","15.40649","14.86019","15.5618","","","","","","","","","",
"Samoa","WSM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1093","7.20234","8.63119","10.56345","","","","","","","","","","","","","","8.96586","","","","","","",
"Kosovo","XKX","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.05957","","","","","","","","","","","",
"South Africa","ZAF","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4361","13.97102","13.79207","13.74888","12.53918","12.8215","13.81449","14.97756","14.05692","13.31467","14.84732","17.20415","17.6054","19.01025","","17.8295","","","17.6493","17.94111","","","","",
"Zambia","ZMB","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42147","","","","8.07122","4.77933","","","","","","","","","","14.32072","12.91385","12.88822","","","","","",
"Zimbabwe","ZWE","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.01205","14.00009","","","","","","","","","",
